epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
367,5313.8,0.58664,0.39544,0.97884,0.9167,0.91935,0.96205,0.77483,0.76472,0.50385,1.11735,0.000175324,0.000175324,0.000175324
368,5328.22,0.58491,0.39107,0.96965,0.92181,0.91398,0.96192,0.77391,0.76807,0.50523,1.1188,0.000173011,0.000173011,0.000173011
369,5342.65,0.57061,0.38512,0.96688,0.9243,0.91901,0.96346,0.77419,0.7714,0.50164,1.11972,0.00017071,0.00017071,0.00017071
370,5357.15,0.59652,0.40052,0.98061,0.91526,0.92911,0.96265,0.77576,0.77306,0.49897,1.12456,0.000168423,0.000168423,0.000168423
371,5371.62,0.58401,0.39097,0.97458,0.92012,0.92893,0.96351,0.776,0.76948,0.50164,1.12128,0.000166149,0.000166149,0.000166149
372,5386.1,0.57204,0.38186,0.96584,0.91068,0.93011,0.96337,0.77541,0.77267,0.50346,1.12372,0.000163889,0.000163889,0.000163889
373,5400.49,0.57898,0.3901,0.97372,0.91533,0.93,0.96311,0.77331,0.77753,0.50757,1.12843,0.000161642,0.000161642,0.000161642
374,5414.91,0.57731,0.39425,0.97696,0.90603,0.93307,0.96126,0.77312,0.77752,0.5097,1.12928,0.000159408,0.000159408,0.000159408
375,5429.39,0.57472,0.38892,0.97267,0.90517,0.93548,0.96053,0.77255,0.77829,0.51504,1.13008,0.000157188,0.000157188,0.000157188
376,5443.85,0.57332,0.38894,0.97311,0.89824,0.92473,0.95818,0.77172,0.77851,0.51988,1.12886,0.000154982,0.000154982,0.000154982
377,5458.29,0.5673,0.38039,0.96596,0.9262,0.89785,0.95714,0.77344,0.77915,0.52585,1.12994,0.00015279,0.00015279,0.00015279
378,5472.77,0.5729,0.3918,0.97352,0.9276,0.89549,0.95688,0.77415,0.7803,0.53291,1.12935,0.000150611,0.000150611,0.000150611
379,5487.21,0.57511,0.38717,0.97296,0.91688,0.90323,0.95698,0.77517,0.77638,0.53459,1.1215,0.000148447,0.000148447,0.000148447
380,5501.69,0.57464,0.3927,0.97028,0.91338,0.90702,0.95756,0.77528,0.77572,0.52785,1.12045,0.000146297,0.000146297,0.000146297
381,5516.12,0.57485,0.39722,0.97335,0.91339,0.90718,0.95588,0.77458,0.77675,0.52841,1.12146,0.000144161,0.000144161,0.000144161
382,5530.65,0.5761,0.38791,0.97211,0.92765,0.89615,0.95409,0.77452,0.77532,0.52558,1.12191,0.000142039,0.000142039,0.000142039
383,5545.07,0.56746,0.37687,0.96237,0.93003,0.89785,0.95413,0.77118,0.7773,0.52748,1.12359,0.000139931,0.000139931,0.000139931
384,5559.55,0.57425,0.3903,0.97421,0.92755,0.89785,0.95452,0.77331,0.77957,0.5265,1.12471,0.000137838,0.000137838,0.000137838
385,5573.97,0.5753,0.39193,0.97124,0.92759,0.90323,0.95551,0.77274,0.78255,0.53147,1.126,0.000135759,0.000135759,0.000135759
386,5588.59,0.57202,0.38645,0.97385,0.92786,0.89785,0.95555,0.77396,0.78203,0.52944,1.12786,0.000133695,0.000133695,0.000133695
387,5603.07,0.55909,0.38038,0.96993,0.91824,0.90571,0.9554,0.77587,0.77958,0.52565,1.12663,0.000131646,0.000131646,0.000131646
388,5617.54,0.56901,0.38394,0.96725,0.91432,0.91794,0.95518,0.77303,0.77944,0.52307,1.12425,0.000129611,0.000129611,0.000129611
389,5632.03,0.5657,0.38216,0.96489,0.90921,0.91529,0.95477,0.77279,0.78259,0.52358,1.12645,0.000127591,0.000127591,0.000127591
