epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
365,22644.3,0.51249,0.34918,0.97484,0.95379,0.89247,0.95259,0.79512,0.64885,0.38202,1.03656,0.00017999,0.00017999,0.00017999
366,22706.2,0.50893,0.34302,0.97146,0.95401,0.89212,0.95038,0.79398,0.64951,0.38273,1.0366,0.000177651,0.000177651,0.000177651
367,22768.5,0.51086,0.35472,0.97975,0.95399,0.89177,0.95049,0.7944,0.65204,0.38249,1.03919,0.000175324,0.000175324,0.000175324
368,22830.2,0.50667,0.35366,0.9756,0.94966,0.89247,0.95087,0.79496,0.65259,0.38343,1.03909,0.000173011,0.000173011,0.000173011
369,22892.5,0.51467,0.35402,0.97869,0.95132,0.89247,0.95092,0.79715,0.65243,0.38437,1.03859,0.00017071,0.00017071,0.00017071
370,22954.3,0.51403,0.36028,0.9761,0.93342,0.9086,0.95108,0.79738,0.65228,0.38428,1.0385,0.000168423,0.000168423,0.000168423
371,23016.8,0.51384,0.35576,0.97929,0.92849,0.90751,0.95055,0.79566,0.65246,0.38298,1.03848,0.000166149,0.000166149,0.000166149
372,23078.5,0.50327,0.34565,0.96753,0.9284,0.90632,0.95054,0.79512,0.65262,0.38288,1.03864,0.000163889,0.000163889,0.000163889
373,23140.8,0.51611,0.36254,0.98057,0.93352,0.90602,0.9511,0.79593,0.65242,0.38324,1.03853,0.000161642,0.000161642,0.000161642
374,23202.5,0.5221,0.35874,0.97973,0.95397,0.89138,0.9511,0.79639,0.65267,0.38398,1.03843,0.000159408,0.000159408,0.000159408
375,23264.8,0.50777,0.34852,0.97607,0.95393,0.89049,0.95097,0.79526,0.65211,0.38353,1.03815,0.000157188,0.000157188,0.000157188
376,23326.4,0.50618,0.35187,0.97136,0.94843,0.88994,0.95041,0.79513,0.65192,0.3846,1.03807,0.000154982,0.000154982,0.000154982
377,23388.8,0.50568,0.34932,0.97074,0.94832,0.88785,0.9506,0.79472,0.65163,0.38384,1.03789,0.00015279,0.00015279,0.00015279
378,23450.4,0.50522,0.34761,0.96975,0.94831,0.88767,0.95042,0.79555,0.6516,0.38353,1.03735,0.000150611,0.000150611,0.000150611
379,23512.8,0.50906,0.3483,0.97429,0.9483,0.88759,0.95047,0.79591,0.65192,0.38255,1.03725,0.000148447,0.000148447,0.000148447
380,23574.4,0.50069,0.34315,0.96961,0.94828,0.88722,0.95042,0.7949,0.65189,0.38283,1.03749,0.000146297,0.000146297,0.000146297
381,23636.8,0.49646,0.33893,0.97159,0.94827,0.88692,0.95052,0.7944,0.65215,0.38289,1.03746,0.000144161,0.000144161,0.000144161
382,23698.4,0.5121,0.35327,0.97822,0.94827,0.88698,0.95046,0.79313,0.65214,0.38276,1.03726,0.000142039,0.000142039,0.000142039
383,23760.7,0.49974,0.3422,0.97107,0.94825,0.88669,0.95056,0.79453,0.65211,0.38303,1.03712,0.000139931,0.000139931,0.000139931
384,23822.3,0.5024,0.34239,0.97364,0.94824,0.88651,0.95047,0.79462,0.65248,0.38303,1.03728,0.000137838,0.000137838,0.000137838
385,23884.7,0.50059,0.34838,0.97655,0.94578,0.89247,0.95046,0.7943,0.65258,0.384,1.03743,0.000135759,0.000135759,0.000135759
386,23946.4,0.49894,0.3471,0.97036,0.95025,0.89247,0.95088,0.79381,0.65268,0.38379,1.03728,0.000133695,0.000133695,0.000133695
387,24008.8,0.49341,0.34404,0.96848,0.94303,0.89247,0.95031,0.79317,0.6526,0.38306,1.03727,0.000131646,0.000131646,0.000131646
388,24070.4,0.50143,0.34477,0.97544,0.94277,0.89247,0.95031,0.79121,0.65265,0.38334,1.03715,0.000129611,0.000129611,0.000129611
389,24132.7,0.49195,0.34172,0.97084,0.94205,0.89247,0.9502,0.79115,0.65317,0.38366,1.0373,0.000127591,0.000127591,0.000127591
390,24194.3,0.49941,0.34238,0.97243,0.94262,0.89247,0.9502,0.79077,0.65298,0.38509,1.03732,0.000125586,0.000125586,0.000125586
391,24256.7,0.49266,0.33474,0.96694,0.94317,0.89224,0.95036,0.78966,0.65343,0.38544,1.03735,0.000123596,0.000123596,0.000123596
392,24318.3,0.49851,0.34172,0.97062,0.94314,0.89175,0.95032,0.79108,0.65213,0.38679,1.0362,0.000121621,0.000121621,0.000121621
393,24380.6,0.47569,0.33215,0.96186,0.94316,0.89211,0.95025,0.78963,0.65201,0.38641,1.03582,0.000119661,0.000119661,0.000119661
394,24442.3,0.49167,0.33533,0.96541,0.94316,0.89209,0.95039,0.78895,0.65182,0.38699,1.03619,0.000117717,0.000117717,0.000117717
395,24504.7,0.49726,0.34585,0.97298,0.94322,0.89311,0.95043,0.78845,0.65293,0.38629,1.03703,0.000115787,0.000115787,0.000115787
396,24566.4,0.48499,0.33342,0.96378,0.94316,0.89215,0.95036,0.7893,0.65181,0.38628,1.03635,0.000113873,0.000113873,0.000113873
397,24628.7,0.49461,0.34449,0.97192,0.94333,0.89493,0.95041,0.79017,0.65237,0.38452,1.03681,0.000111975,0.000111975,0.000111975
398,24690.4,0.48702,0.34435,0.97217,0.94337,0.89566,0.95036,0.78933,0.65333,0.38421,1.03804,0.000110092,0.000110092,0.000110092
399,24752.7,0.48413,0.33349,0.96277,0.94343,0.89668,0.9504,0.79114,0.65334,0.38415,1.03815,0.000108224,0.000108224,0.000108224
400,24814.4,0.4825,0.33272,0.96419,0.94345,0.89695,0.9505,0.79005,0.65338,0.38404,1.03815,0.000106373,0.000106373,0.000106373
401,24876.7,0.49203,0.33552,0.96564,0.94344,0.89672,0.95057,0.79011,0.65341,0.38265,1.03788,0.000104537,0.000104537,0.000104537
402,24938.5,0.49106,0.33663,0.97251,0.94343,0.89662,0.95041,0.78887,0.65277,0.38281,1.03787,0.000102716,0.000102716,0.000102716
403,25000.9,0.48466,0.33703,0.96659,0.94878,0.89629,0.95099,0.78962,0.65274,0.38345,1.03776,0.000100912,0.000100912,0.000100912
404,25062.5,0.48143,0.33206,0.95665,0.94286,0.89785,0.95098,0.79105,0.65245,0.38553,1.03769,9.91237e-05,9.91237e-05,9.91237e-05
405,25124.8,0.49186,0.33632,0.96475,0.94241,0.89785,0.95093,0.79065,0.65231,0.38416,1.03766,9.73514e-05,9.73514e-05,9.73514e-05
406,25186.5,0.48865,0.34292,0.96811,0.9411,0.89785,0.95094,0.79032,0.65237,0.38465,1.03748,9.55951e-05,9.55951e-05,9.55951e-05
407,25248.8,0.48613,0.33989,0.9666,0.94135,0.89785,0.9508,0.78973,0.65175,0.38484,1.03737,9.3855e-05,9.3855e-05,9.3855e-05
408,25310.5,0.4804,0.33236,0.96305,0.9428,0.89785,0.95079,0.78971,0.65101,0.38331,1.03675,9.21312e-05,9.21312e-05,9.21312e-05
409,25373,0.48697,0.33198,0.96398,0.9434,0.89607,0.95085,0.78979,0.65109,0.38402,1.03688,9.04236e-05,9.04236e-05,9.04236e-05
410,25434.6,0.47646,0.32591,0.964,0.93802,0.89502,0.95032,0.78885,0.65112,0.3826,1.03659,8.87324e-05,8.87324e-05,8.87324e-05
411,25497,0.47384,0.32814,0.95729,0.93793,0.89362,0.95036,0.78856,0.6511,0.38225,1.0367,8.70577e-05,8.70577e-05,8.70577e-05
412,25558.7,0.48228,0.33371,0.96295,0.94118,0.89247,0.95065,0.78898,0.65037,0.38245,1.03579,8.53994e-05,8.53994e-05,8.53994e-05
413,25621,0.48476,0.33377,0.96693,0.93621,0.89247,0.95031,0.78912,0.65054,0.38242,1.03585,8.37577e-05,8.37577e-05,8.37577e-05
414,25682.7,0.47897,0.3353,0.96224,0.93575,0.89247,0.95035,0.7894,0.65096,0.38227,1.03607,8.21327e-05,8.21327e-05,8.21327e-05
415,25745.1,0.48477,0.33376,0.96721,0.93702,0.89247,0.95035,0.78864,0.65072,0.38324,1.03599,8.05243e-05,8.05243e-05,8.05243e-05
416,25806.7,0.48584,0.3405,0.96587,0.93804,0.89247,0.9504,0.78897,0.65082,0.38323,1.03596,7.89327e-05,7.89327e-05,7.89327e-05
417,25869.1,0.48083,0.33251,0.96032,0.93849,0.89247,0.95039,0.78843,0.65108,0.38324,1.03609,7.73579e-05,7.73579e-05,7.73579e-05
418,25930.8,0.48015,0.33207,0.96311,0.94069,0.89247,0.95028,0.78923,0.65057,0.38284,1.03573,7.58e-05,7.58e-05,7.58e-05
419,25993.2,0.47335,0.33001,0.96166,0.94085,0.89247,0.95049,0.78827,0.65095,0.38293,1.03585,7.4259e-05,7.4259e-05,7.4259e-05
420,26054.9,0.4756,0.32824,0.96096,0.94097,0.89247,0.95027,0.7879,0.65152,0.38363,1.03632,7.27351e-05,7.27351e-05,7.27351e-05
421,26117.3,0.47195,0.3263,0.95628,0.94096,0.89247,0.94832,0.78661,0.65199,0.38398,1.03644,7.12282e-05,7.12282e-05,7.12282e-05
422,26178.9,0.47454,0.33144,0.96381,0.94093,0.89247,0.94833,0.78615,0.65123,0.38321,1.03633,6.97384e-05,6.97384e-05,6.97384e-05
423,26241.3,0.48378,0.3318,0.96374,0.94093,0.89247,0.94815,0.78767,0.65125,0.38318,1.03637,6.82658e-05,6.82658e-05,6.82658e-05
424,26303,0.47758,0.32871,0.96069,0.94091,0.89247,0.94808,0.78807,0.65149,0.38405,1.0366,6.68105e-05,6.68105e-05,6.68105e-05
425,26365.4,0.47006,0.32336,0.96119,0.94068,0.89247,0.94813,0.78838,0.65163,0.38406,1.0368,6.53725e-05,6.53725e-05,6.53725e-05
426,26427,0.47242,0.32255,0.95636,0.94569,0.89247,0.94871,0.78942,0.65146,0.38373,1.03656,6.39518e-05,6.39518e-05,6.39518e-05
427,26489.4,0.47475,0.32383,0.96048,0.94538,0.89247,0.94866,0.78971,0.65128,0.38393,1.03665,6.25485e-05,6.25485e-05,6.25485e-05
428,26551,0.46799,0.31508,0.95783,0.94528,0.89247,0.94895,0.78949,0.65097,0.38398,1.03677,6.11627e-05,6.11627e-05,6.11627e-05
429,26613.3,0.47711,0.32829,0.96051,0.94499,0.89247,0.94896,0.78981,0.65051,0.38388,1.03672,5.97944e-05,5.97944e-05,5.97944e-05
430,26675,0.47287,0.32501,0.9625,0.9445,0.89247,0.949,0.78973,0.65048,0.3847,1.03614,5.84437e-05,5.84437e-05,5.84437e-05
431,26737.3,0.46522,0.32145,0.95511,0.94414,0.89247,0.94906,0.78986,0.651,0.38434,1.03658,5.71106e-05,5.71106e-05,5.71106e-05
432,26799,0.46449,0.32304,0.95332,0.94383,0.89247,0.94897,0.79032,0.65108,0.38577,1.03689,5.57952e-05,5.57952e-05,5.57952e-05
433,26861.4,0.47168,0.32326,0.95883,0.94373,0.89247,0.94906,0.79053,0.65129,0.38495,1.0367,5.44975e-05,5.44975e-05,5.44975e-05
434,26923.1,0.4712,0.32467,0.9579,0.94395,0.89247,0.94915,0.79035,0.65153,0.38487,1.03694,5.32177e-05,5.32177e-05,5.32177e-05
435,26985.4,0.48069,0.33164,0.96642,0.94357,0.89247,0.94907,0.7901,0.6516,0.38634,1.03697,5.19556e-05,5.19556e-05,5.19556e-05
436,27047.1,0.47384,0.32303,0.95846,0.94309,0.89247,0.94907,0.79024,0.65193,0.38626,1.03724,5.07115e-05,5.07115e-05,5.07115e-05
437,27109.5,0.47214,0.32043,0.95787,0.94439,0.89247,0.94916,0.79082,0.6521,0.38697,1.03751,4.94852e-05,4.94852e-05,4.94852e-05
438,27171.2,0.46338,0.32163,0.95697,0.94445,0.89247,0.94917,0.79035,0.65188,0.38758,1.03753,4.8277e-05,4.8277e-05,4.8277e-05
439,27233.6,0.47934,0.33131,0.96488,0.94662,0.89247,0.94682,0.79083,0.65173,0.38867,1.03731,4.70868e-05,4.70868e-05,4.70868e-05
440,27295.3,0.46452,0.31607,0.95891,0.94672,0.89247,0.94689,0.79089,0.65162,0.38856,1.03675,4.59146e-05,4.59146e-05,4.59146e-05
441,27357.6,0.45898,0.31664,0.95309,0.94856,0.89219,0.94685,0.7909,0.65108,0.38859,1.03669,4.47606e-05,4.47606e-05,4.47606e-05
442,27419.3,0.46788,0.32742,0.95362,0.94856,0.89219,0.94691,0.79105,0.65166,0.38916,1.0367,4.36248e-05,4.36248e-05,4.36248e-05
443,27481.6,0.46716,0.31658,0.96222,0.9485,0.89113,0.9469,0.79057,0.65114,0.38959,1.03627,4.25072e-05,4.25072e-05,4.25072e-05
444,27543.3,0.46451,0.3268,0.95649,0.9444,0.8871,0.94689,0.7915,0.65135,0.38894,1.03618,4.14078e-05,4.14078e-05,4.14078e-05
445,27605.7,0.46658,0.32367,0.95767,0.94404,0.8871,0.94679,0.79128,0.65096,0.38992,1.03605,4.03267e-05,4.03267e-05,4.03267e-05
446,27667.3,0.46381,0.31517,0.96288,0.94417,0.8871,0.94674,0.79133,0.65084,0.39084,1.03584,3.9264e-05,3.9264e-05,3.9264e-05
447,27729.6,0.47008,0.32616,0.9597,0.94399,0.8871,0.94707,0.79102,0.65088,0.38986,1.03577,3.82197e-05,3.82197e-05,3.82197e-05
448,27791.3,0.4656,0.31651,0.95927,0.94381,0.8871,0.94707,0.79243,0.65037,0.38866,1.03554,3.71938e-05,3.71938e-05,3.71938e-05
449,27853.7,0.46584,0.31506,0.95959,0.94348,0.8871,0.94687,0.79138,0.65057,0.39004,1.03545,3.61863e-05,3.61863e-05,3.61863e-05
450,27915.4,0.45919,0.31554,0.95817,0.94372,0.8871,0.94685,0.79092,0.65107,0.38954,1.03528,3.51974e-05,3.51974e-05,3.51974e-05
451,27977.8,0.46944,0.32383,0.96126,0.9436,0.8871,0.94685,0.79124,0.65078,0.38987,1.03532,3.4227e-05,3.4227e-05,3.4227e-05
452,28039.5,0.45977,0.31795,0.9523,0.94341,0.8871,0.94688,0.79091,0.65116,0.38982,1.03535,3.32752e-05,3.32752e-05,3.32752e-05
453,28101.8,0.46022,0.31995,0.95409,0.94354,0.8871,0.94687,0.79148,0.65123,0.38986,1.03535,3.23421e-05,3.23421e-05,3.23421e-05
454,28163.5,0.46099,0.32444,0.95398,0.94337,0.8871,0.94687,0.79125,0.65113,0.39059,1.03532,3.14275e-05,3.14275e-05,3.14275e-05
455,28225.9,0.4617,0.32137,0.95411,0.94355,0.8871,0.94687,0.79119,0.65114,0.39065,1.03519,3.05317e-05,3.05317e-05,3.05317e-05
456,28287.6,0.4645,0.31824,0.95734,0.94338,0.8871,0.94675,0.7907,0.65122,0.39158,1.03534,2.96546e-05,2.96546e-05,2.96546e-05
457,28349.9,0.46297,0.3162,0.95247,0.94337,0.8871,0.94675,0.79016,0.65112,0.39101,1.03516,2.87963e-05,2.87963e-05,2.87963e-05
458,28411.6,0.45846,0.32326,0.95611,0.94372,0.8871,0.9468,0.79038,0.65102,0.39186,1.03492,2.79568e-05,2.79568e-05,2.79568e-05
459,28474,0.45993,0.31982,0.9518,0.94358,0.8871,0.94675,0.79069,0.65094,0.39056,1.0348,2.71361e-05,2.71361e-05,2.71361e-05
460,28535.7,0.46247,0.31923,0.95579,0.94421,0.8871,0.94693,0.7923,0.65122,0.39203,1.03485,2.63343e-05,2.63343e-05,2.63343e-05
461,28598.1,0.4602,0.31932,0.95371,0.94429,0.8871,0.94687,0.79217,0.65106,0.39234,1.03467,2.55513e-05,2.55513e-05,2.55513e-05
